url,type
http://secure-login-security.xyz,phishing
https://youtube.com,legitimate
http://banking-confirm-verify.live,phishing
http://confirm-account-signin.live,phishing
http://update-gift-wallet.xyz,phishing
https://netflix.com/about,legitimate
https://flipkart.com/dashboard,legitimate
http://bonus-security.ru,phishing
http://secure-gift-account.info,phishing
http://confirm-wallet.shop,phishing
https://linkedin.com,legitimate
https://netflix.com/profile,legitimate
https://apple.com,legitimate
http://confirm-verify-signin.tk,phishing
http://confirm-signin-signin.ru,phishing
https://youtube.com/login,legitimate
https://wikipedia.org/about,legitimate
http://confirm-security-signin.top,phishing
https://youtube.com/support,legitimate
http://winner-login-security.ru,phishing
http://banking-account-verify.ru,phishing
https://linkedin.com/profile,legitimate
https://microsoft.com/home,legitimate
https://apple.com/login,legitimate
http://confirm-security-signin.top,phishing
http://free-paypal-gift.top,phishing
https://google.com/home,legitimate
http://secure-banking-account.top,phishing
https://netflix.com/support,legitimate
http://secure-gift-account.top,phishing
http://update-secure-wallet.shop,phishing
http://secure-security-account.xyz,phishing
http://update-account-wallet.top,phishing
http://paypal-login-security.club,phishing
https://amazon.com/products,legitimate
https://microsoft.com/profile,legitimate
https://youtube.com,legitimate
https://facebook.com/dashboard,legitimate
https://facebook.com/home,legitimate
https://www.facebook.com,legitimate
https://github.com/about,legitimate
http://banking-secure-verify.info,phishing
http://update-winner-wallet.club,phishing
https://netflix.com,legitimate
https://amazon.com/support,legitimate
https://facebook.com/about,legitimate
http://paypal-login-security.shop,phishing
http://free-gift-gift.top,phishing
http://banking-secure-verify.xyz,phishing
http://update-verify.club,phishing
http://secure-free-account.ru,phishing
https://openai.com/dashboard,legitimate
https://github.com/dashboard,legitimate
http://free-bonus-gift.tk,phishing
http://verify-confirm-now.info,phishing
http://banking-gift-verify.info,phishing
https://github.com/products,legitimate
https://twitter.com/login,legitimate
http://update-login-security.shop,phishing
http://secure-wallet-account.club,phishing
https://linkedin.com/login,legitimate
http://verify-security-now.info,phishing
http://verify-update-now.tk,phishing
http://confirm-wallet-signin.info,phishing
http://bonus-login.shop,phishing
https://youtube.com/home,legitimate
https://wikipedia.org/profile,legitimate
http://update-banking-wallet.info,phishing
https://flipkart.com/dashboard,legitimate
https://linkedin.com/profile,legitimate
https://microsoft.com/products,legitimate
http://free-signin-gift.top,phishing
http://secure-free-account.info,phishing
https://youtube.com,legitimate
http://banking-signin-verify.ru,phishing
http://update-verify.ru,phishing
http://confirm-signin-signin.tk,phishing
https://github.com,legitimate
http://update-login-wallet.shop,phishing
https://openai.com/about,legitimate
https://twitter.com/products,legitimate
https://www.wikipedia.org,legitimate
https://instagram.com/profile,legitimate
http://secure-banking-account.shop,phishing
https://github.com/support,legitimate
https://google.com/products,legitimate
http://update-bonus-wallet.info,phishing
http://update-banking-wallet.club,phishing
https://netflix.com/profile,legitimate
http://verify-gift-now.info,phishing
https://openai.com,legitimate
https://www.linkedin.com,legitimate
https://microsoft.com,legitimate
https://youtube.com/about,legitimate
http://signin-security.ru,phishing
https://youtube.com/products,legitimate
http://confirm-gift-signin.shop,phishing
http://wallet-login-security.xyz,phishing
http://update-confirm-wallet.info,phishing
https://google.com/profile,legitimate
http://update-login-wallet.shop,phishing
https://www.facebook.com,legitimate
http://banking-account-verify.xyz,phishing
https://flipkart.com/about,legitimate
https://microsoft.com/profile,legitimate
http://verify-banking-now.tk,phishing
https://wikipedia.org/support,legitimate
http://update-signin-wallet.info,phishing
https://openai.com/home,legitimate
https://stackoverflow.com/profile,legitimate
http://gift-login-security.xyz,phishing
https://google.com,legitimate
http://banking-free-verify.info,phishing
https://wikipedia.org/home,legitimate
https://instagram.com,legitimate
http://banking-free-verify.shop,phishing
http://secure-gift-account.ru,phishing
http://confirm-login-security.top,phishing
https://stackoverflow.com/dashboard,legitimate
https://wikipedia.org/support,legitimate
https://apple.com/login,legitimate
https://youtube.com/home,legitimate
http://secure-paypal-account.shop,phishing
https://stackoverflow.com/home,legitimate
https://youtube.com,legitimate
http://confirm-login-security.shop,phishing
http://verify-banking.club,phishing
http://verify-winner.xyz,phishing
http://free-free-gift.info,phishing
https://instagram.com/products,legitimate
http://confirm-update.top,phishing
http://banking-security-verify.ru,phishing
https://microsoft.com/login,legitimate
https://instagram.com,legitimate
http://confirm-free-signin.ru,phishing
https://amazon.com,legitimate
http://verify-bonus-now.ru,phishing
https://github.com,legitimate
http://update-account-wallet.club,phishing
https://netflix.com/home,legitimate
http://verify-banking-now.xyz,phishing
http://update-winner-wallet.ru,phishing
https://instagram.com/dashboard,legitimate
https://netflix.com/home,legitimate
http://free-confirm-gift.top,phishing
http://secure-paypal-account.xyz,phishing
https://linkedin.com,legitimate
https://netflix.com,legitimate
https://youtube.com/login,legitimate
http://signin-login-security.live,phishing
https://microsoft.com/home,legitimate
http://confirm-free-signin.shop,phishing
https://apple.com/dashboard,legitimate
https://twitter.com/profile,legitimate
https://www.github.com,legitimate
http://security-login-security.club,phishing
https://twitter.com/dashboard,legitimate
http://confirm-login-signin.xyz,phishing
http://update-wallet-wallet.live,phishing
http://secure-free-account.info,phishing
http://secure-gift-account.ru,phishing
http://account-login-security.live,phishing
http://secure-login-security.top,phishing
http://verify-login-security.top,phishing
http://verify-paypal-now.club,phishing
https://amazon.com/about,legitimate
http://verify-security-now.club,phishing
https://www.instagram.com,legitimate
https://apple.com/about,legitimate
http://winner-gift.tk,phishing
http://banking-paypal-verify.xyz,phishing
http://verify-free-now.club,phishing
https://youtube.com/login,legitimate
https://youtube.com/about,legitimate
http://free-gift-gift.live,phishing
http://account-winner.shop,phishing
https://www.facebook.com,legitimate
http://free-account-gift.top,phishing
http://wallet-login-security.shop,phishing
http://signin-login-security.top,phishing
http://update-account-wallet.tk,phishing
http://confirm-gift-signin.ru,phishing
http://security-confirm.top,phishing
https://www.apple.com,legitimate
http://update-winner-wallet.top,phishing
https://wikipedia.org/profile,legitimate
http://secure-update-account.shop,phishing
http://secure-verify.top,phishing
https://microsoft.com/login,legitimate
https://youtube.com/support,legitimate
https://instagram.com/support,legitimate
http://secure-banking-account.ru,phishing
http://verify-security-now.top,phishing
http://confirm-wallet-signin.ru,phishing
http://update-login-security.xyz,phishing
http://banking-verify-verify.tk,phishing
https://linkedin.com/support,legitimate
https://stackoverflow.com,legitimate
http://security-gift.shop,phishing
https://microsoft.com/home,legitimate
http://secure-wallet-account.shop,phishing
https://stackoverflow.com/about,legitimate
http://confirm-signin-signin.club,phishing
http://verify-bonus-now.top,phishing
https://instagram.com/profile,legitimate
https://apple.com/profile,legitimate
https://github.com/support,legitimate
https://microsoft.com/login,legitimate
https://netflix.com/profile,legitimate
http://verify-wallet-now.ru,phishing
http://secure-winner-account.info,phishing
https://facebook.com,legitimate
https://www.amazon.com,legitimate
https://www.youtube.com,legitimate
http://banking-paypal-verify.live,phishing
https://flipkart.com/profile,legitimate
https://openai.com/login,legitimate
https://linkedin.com,legitimate
http://verify-gift-now.club,phishing
https://wikipedia.org/login,legitimate
http://secure-secure-account.club,phishing
https://twitter.com,legitimate
https://instagram.com/dashboard,legitimate
https://linkedin.com/home,legitimate
http://secure-bonus-account.info,phishing
https://twitter.com/products,legitimate
http://banking-account-verify.ru,phishing
https://flipkart.com/products,legitimate
http://update-wallet-wallet.shop,phishing
https://google.com/products,legitimate
http://free-update-gift.live,phishing
http://confirm-login-security.shop,phishing
https://apple.com/dashboard,legitimate
https://youtube.com/home,legitimate
http://bonus-bonus.live,phishing
https://twitter.com/login,legitimate
https://microsoft.com/about,legitimate
https://github.com/login,legitimate
http://secure-wallet-account.xyz,phishing
http://login-confirm.top,phishing
https://youtube.com/dashboard,legitimate
https://stackoverflow.com,legitimate
https://google.com/login,legitimate
https://google.com/support,legitimate
http://update-account-wallet.live,phishing
https://microsoft.com/login,legitimate
https://twitter.com/login,legitimate
https://amazon.com/dashboard,legitimate
http://update-update-wallet.live,phishing
http://confirm-wallet-signin.info,phishing
http://verify-login-now.top,phishing
https://openai.com/about,legitimate
http://secure-login-account.live,phishing
https://wikipedia.org/profile,legitimate
http://banking-login-security.top,phishing
https://microsoft.com/dashboard,legitimate
http://update-login-wallet.tk,phishing
https://facebook.com/products,legitimate
https://microsoft.com/about,legitimate
http://verify-signin-now.ru,phishing
https://stackoverflow.com/about,legitimate
http://banking-verify-verify.club,phishing
http://signin-login-security.top,phishing
https://instagram.com/dashboard,legitimate
http://secure-winner-account.info,phishing
https://twitter.com/home,legitimate
http://confirm-banking-signin.top,phishing
https://youtube.com/support,legitimate
https://google.com/login,legitimate
http://verify-verify-now.live,phishing
https://www.wikipedia.org,legitimate
http://verify-update-now.live,phishing
https://wikipedia.org/dashboard,legitimate
http://security-signin.shop,phishing
https://github.com/home,legitimate
https://microsoft.com/home,legitimate
http://free-login-security.shop,phishing
https://instagram.com/dashboard,legitimate
http://banking-login-verify.shop,phishing
https://openai.com/login,legitimate
https://openai.com/products,legitimate
https://apple.com/products,legitimate
https://apple.com/products,legitimate
https://www.stackoverflow.com,legitimate
https://www.flipkart.com,legitimate
https://linkedin.com/home,legitimate
http://verify-security-now.live,phishing
https://microsoft.com/support,legitimate
https://apple.com,legitimate
https://apple.com/profile,legitimate
https://facebook.com/dashboard,legitimate
https://twitter.com/profile,legitimate
https://google.com/about,legitimate
https://wikipedia.org/products,legitimate
https://www.wikipedia.org,legitimate
http://free-banking-gift.club,phishing
http://update-account-wallet.top,phishing
https://amazon.com/dashboard,legitimate
https://facebook.com/about,legitimate
http://banking-account-verify.ru,phishing
https://www.linkedin.com,legitimate
https://netflix.com/about,legitimate
http://update-login-wallet.shop,phishing
http://secure-confirm-account.info,phishing
https://openai.com,legitimate
http://secure-paypal-account.top,phishing
http://secure-signin-account.top,phishing
https://flipkart.com/support,legitimate
https://flipkart.com/support,legitimate
http://update-login-wallet.xyz,phishing
http://verify-login-security.shop,phishing
http://secure-signin-account.xyz,phishing
https://youtube.com/dashboard,legitimate
https://wikipedia.org/products,legitimate
https://facebook.com,legitimate
https://github.com/products,legitimate
https://twitter.com/products,legitimate
https://openai.com,legitimate
https://instagram.com/about,legitimate
https://www.flipkart.com,legitimate
http://verify-signin.info,phishing
https://github.com/profile,legitimate
https://google.com/dashboard,legitimate
http://secure-bonus-account.shop,phishing
https://flipkart.com/home,legitimate
http://secure-verify-account.club,phishing
http://update-security-wallet.ru,phishing
https://amazon.com/dashboard,legitimate
https://flipkart.com/products,legitimate
http://secure-login-security.xyz,phishing
https://google.com/home,legitimate
http://confirm-signin-signin.top,phishing
http://free-gift-gift.ru,phishing
http://verify-security-now.tk,phishing
http://update-verify-wallet.xyz,phishing
http://verify-winner.info,phishing
https://linkedin.com,legitimate
http://free-signin-gift.info,phishing
https://linkedin.com/profile,legitimate
http://banking-gift-verify.xyz,phishing
http://update-gift-wallet.live,phishing
http://secure-signin-account.top,phishing
https://openai.com/home,legitimate
https://microsoft.com/home,legitimate
http://verify-free-now.top,phishing
http://free-account-gift.xyz,phishing
http://login-security.club,phishing
http://free-login-security.top,phishing
http://verify-banking-now.top,phishing
http://secure-wallet-account.xyz,phishing
http://update-login-wallet.tk,phishing
https://amazon.com/products,legitimate
https://linkedin.com/about,legitimate
http://secure-secure-account.club,phishing
http://free-account-gift.tk,phishing
https://youtube.com/dashboard,legitimate
https://google.com/about,legitimate
http://security-winner.club,phishing
http://secure-banking-account.club,phishing
https://flipkart.com/products,legitimate
http://update-account-wallet.shop,phishing
https://flipkart.com/support,legitimate
http://free-update-gift.ru,phishing
https://amazon.com/about,legitimate
https://instagram.com/login,legitimate
http://confirm-signin-signin.ru,phishing
https://wikipedia.org/profile,legitimate
http://update-paypal-wallet.top,phishing
https://facebook.com/about,legitimate
https://flipkart.com/profile,legitimate
https://www.stackoverflow.com,legitimate
https://www.flipkart.com,legitimate
http://confirm-security-signin.tk,phishing
http://free-signin-gift.tk,phishing
http://bonus-login-security.ru,phishing
https://microsoft.com/profile,legitimate
https://www.youtube.com,legitimate
http://update-update-wallet.xyz,phishing
https://facebook.com,legitimate
http://wallet-login-security.tk,phishing
https://www.openai.com,legitimate
https://www.facebook.com,legitimate
http://confirm-login-security.info,phishing
https://netflix.com/about,legitimate
https://github.com/products,legitimate
http://account-signin.ru,phishing
https://flipkart.com/dashboard,legitimate
http://banking-banking-verify.live,phishing
http://verify-winner.tk,phishing
https://stackoverflow.com/dashboard,legitimate
http://secure-banking-account.live,phishing
http://verify-signin-now.live,phishing
https://apple.com/login,legitimate
http://verify-signin-now.club,phishing
https://www.linkedin.com,legitimate
http://confirm-signin-signin.ru,phishing
http://bonus-confirm.shop,phishing
https://www.stackoverflow.com,legitimate
http://bonus-login-security.info,phishing
https://amazon.com/dashboard,legitimate
http://free-wallet-gift.xyz,phishing
https://facebook.com/home,legitimate
http://banking-paypal-verify.xyz,phishing
http://confirm-secure-signin.tk,phishing
https://twitter.com/products,legitimate
http://account-verify.ru,phishing
https://github.com/profile,legitimate
http://confirm-update.shop,phishing
https://flipkart.com/login,legitimate
https://www.facebook.com,legitimate
http://update-wallet-wallet.top,phishing
https://youtube.com/support,legitimate
https://instagram.com/support,legitimate
http://security-login-security.xyz,phishing
http://verify-wallet-now.xyz,phishing
http://update-update-wallet.ru,phishing
https://wikipedia.org/about,legitimate
https://github.com/dashboard,legitimate
https://openai.com/about,legitimate
https://stackoverflow.com/login,legitimate
http://confirm-banking-signin.shop,phishing
http://secure-free-account.live,phishing
https://linkedin.com,legitimate
http://secure-account-account.live,phishing
http://account-login-security.live,phishing
https://youtube.com/profile,legitimate
http://bonus-bonus.shop,phishing
https://www.youtube.com,legitimate
https://stackoverflow.com/support,legitimate
https://flipkart.com/dashboard,legitimate
https://linkedin.com/login,legitimate
http://verify-free-now.live,phishing
http://banking-security-verify.club,phishing
https://facebook.com/products,legitimate
https://twitter.com,legitimate
http://banking-security-verify.ru,phishing
https://amazon.com/about,legitimate
http://free-winner-gift.xyz,phishing
https://twitter.com/dashboard,legitimate
https://flipkart.com/dashboard,legitimate
https://linkedin.com/profile,legitimate
https://youtube.com/about,legitimate
http://free-signin-gift.top,phishing
http://confirm-secure-signin.ru,phishing
https://wikipedia.org/support,legitimate
https://apple.com/support,legitimate
http://bonus-login-security.xyz,phishing
https://google.com/products,legitimate
https://linkedin.com/login,legitimate
https://apple.com/login,legitimate
https://wikipedia.org/home,legitimate
http://banking-secure-verify.tk,phishing
http://confirm-wallet-signin.tk,phishing
http://free-free-gift.xyz,phishing
http://verify-bonus-now.top,phishing
http://verify-update-now.club,phishing
https://openai.com,legitimate
https://www.amazon.com,legitimate
http://secure-paypal-account.live,phishing
http://free-secure-gift.tk,phishing
http://banking-login-security.shop,phishing
http://free-free-gift.tk,phishing
http://confirm-security-signin.shop,phishing
https://openai.com/about,legitimate
https://openai.com/home,legitimate
http://secure-security-account.xyz,phishing
http://secure-bonus-account.xyz,phishing
https://apple.com/profile,legitimate
https://stackoverflow.com,legitimate
http://verify-verify-now.club,phishing
http://free-winner-gift.info,phishing
https://flipkart.com/home,legitimate
https://linkedin.com/dashboard,legitimate
https://openai.com/profile,legitimate
http://account-login-security.live,phishing
http://signin-free.xyz,phishing
http://verify-banking-now.live,phishing
http://free-paypal-gift.ru,phishing
http://secure-signin.live,phishing
http://banking-free-verify.ru,phishing
http://secure-free-account.tk,phishing
https://instagram.com/home,legitimate
http://winner-login-security.tk,phishing
http://verify-paypal-now.shop,phishing
https://linkedin.com/login,legitimate
http://banking-free-verify.shop,phishing
https://flipkart.com/about,legitimate
http://winner-login-security.info,phishing
http://verify-secure-now.xyz,phishing
https://apple.com/products,legitimate
http://confirm-wallet-signin.xyz,phishing
http://secure-paypal-account.top,phishing
https://linkedin.com/profile,legitimate
http://confirm-gift-signin.xyz,phishing
http://free-login-security.ru,phishing
http://secure-gift-account.xyz,phishing
http://confirm-gift-signin.xyz,phishing
http://verify-wallet-now.xyz,phishing
http://banking-gift-verify.live,phishing
http://free-bonus-gift.shop,phishing
http://login-login-security.xyz,phishing
http://verify-banking-now.info,phishing
https://youtube.com/about,legitimate
https://facebook.com,legitimate
http://confirm-signin-signin.ru,phishing
http://banking-security-verify.tk,phishing
http://login-login.top,phishing
https://openai.com/profile,legitimate
http://banking-login-verify.xyz,phishing
https://apple.com/products,legitimate
http://confirm-login-security.top,phishing
https://instagram.com/products,legitimate
http://verify-confirm-now.shop,phishing
https://instagram.com/login,legitimate
http://free-banking-gift.info,phishing
http://account-winner.ru,phishing
https://amazon.com/login,legitimate
https://linkedin.com,legitimate
http://verify-bonus-now.xyz,phishing
http://free-wallet-gift.club,phishing
http://confirm-update-signin.shop,phishing
https://twitter.com/login,legitimate
http://confirm-signin-signin.info,phishing
https://instagram.com,legitimate
http://update-confirm-wallet.live,phishing
http://verify-login-now.live,phishing
http://login-login-security.live,phishing
https://facebook.com/home,legitimate
http://free-account-gift.tk,phishing
https://instagram.com/profile,legitimate
https://wikipedia.org/home,legitimate
https://apple.com/login,legitimate
https://www.twitter.com,legitimate
http://secure-account-account.ru,phishing
https://twitter.com/about,legitimate
http://confirm-signin-signin.club,phishing
https://twitter.com/about,legitimate
https://flipkart.com,legitimate
https://instagram.com/login,legitimate
https://netflix.com,legitimate
https://facebook.com,legitimate
https://netflix.com/dashboard,legitimate
http://banking-wallet-verify.top,phishing
http://update-wallet-wallet.tk,phishing
http://secure-login-security.shop,phishing
http://confirm-verify-signin.top,phishing
https://youtube.com/products,legitimate
https://www.amazon.com,legitimate
http://banking-secure.ru,phishing
http://confirm-account-signin.shop,phishing
https://wikipedia.org,legitimate
http://verify-secure-now.ru,phishing
https://github.com/support,legitimate
http://banking-security-verify.shop,phishing
https://apple.com/dashboard,legitimate
https://instagram.com/login,legitimate
http://paypal-secure.xyz,phishing
http://paypal-wallet.club,phishing
https://www.microsoft.com,legitimate
http://update-winner-wallet.ru,phishing
https://facebook.com/support,legitimate
https://facebook.com/profile,legitimate
https://github.com,legitimate
https://apple.com,legitimate
https://stackoverflow.com/about,legitimate
http://free-gift-gift.xyz,phishing
http://banking-wallet-verify.tk,phishing
https://www.twitter.com,legitimate
https://www.instagram.com,legitimate
http://secure-confirm-account.tk,phishing
http://banking-free-verify.tk,phishing
http://verify-login-security.club,phishing
http://verify-account-now.info,phishing
https://twitter.com/products,legitimate
https://youtube.com/profile,legitimate
https://openai.com/profile,legitimate
http://secure-verify-account.xyz,phishing
http://secure-security-account.top,phishing
https://google.com/dashboard,legitimate
http://security-login-security.top,phishing
https://netflix.com/profile,legitimate
https://linkedin.com/profile,legitimate
http://security-paypal.live,phishing
https://flipkart.com/home,legitimate
https://microsoft.com/profile,legitimate
https://wikipedia.org/home,legitimate
http://secure-confirm-account.ru,phishing
https://flipkart.com/home,legitimate
http://free-signin-gift.info,phishing
http://verify-secure-now.top,phishing
https://github.com/dashboard,legitimate
https://microsoft.com,legitimate
https://microsoft.com/home,legitimate
https://openai.com/support,legitimate
http://confirm-winner-signin.top,phishing
http://free-update-gift.info,phishing
http://secure-security-account.club,phishing
https://twitter.com/home,legitimate
http://banking-login-security.xyz,phishing
https://apple.com/dashboard,legitimate
https://twitter.com/login,legitimate
http://free-gift-gift.ru,phishing
http://free-winner-gift.xyz,phishing
http://update-security-wallet.shop,phishing
https://facebook.com/home,legitimate
https://www.stackoverflow.com,legitimate
https://stackoverflow.com/products,legitimate
https://apple.com/about,legitimate
http://update-verify-wallet.club,phishing
http://confirm-verify-signin.xyz,phishing
https://twitter.com/profile,legitimate
http://update-security-wallet.live,phishing
https://wikipedia.org/dashboard,legitimate
https://flipkart.com/profile,legitimate
http://confirm-banking-signin.shop,phishing
https://apple.com/dashboard,legitimate
http://free-bonus-gift.top,phishing
https://google.com/profile,legitimate
http://banking-signin.tk,phishing
http://update-verify-wallet.info,phishing
https://openai.com/profile,legitimate
https://youtube.com/profile,legitimate
https://openai.com/login,legitimate
http://free-gift-gift.tk,phishing
https://netflix.com/dashboard,legitimate
https://www.stackoverflow.com,legitimate
http://confirm-free-signin.top,phishing
https://instagram.com/dashboard,legitimate
http://banking-banking-verify.tk,phishing
http://secure-confirm-account.shop,phishing
https://microsoft.com/about,legitimate
https://microsoft.com/dashboard,legitimate
https://www.amazon.com,legitimate
http://secure-signin-account.club,phishing
http://secure-confirm-account.info,phishing
http://verify-signin-now.top,phishing
http://banking-banking-verify.xyz,phishing
http://update-update.tk,phishing
http://secure-free-account.live,phishing
https://flipkart.com/about,legitimate
http://update-security-wallet.info,phishing
http://update-confirm-wallet.live,phishing
https://linkedin.com/profile,legitimate
https://github.com/home,legitimate
http://update-free-wallet.tk,phishing
https://stackoverflow.com/login,legitimate
https://github.com/profile,legitimate
http://login-confirm.xyz,phishing
http://secure-winner-account.live,phishing
http://free-update-gift.top,phishing
http://confirm-login-security.xyz,phishing
http://paypal-wallet.club,phishing
http://secure-login-account.info,phishing
http://update-gift-wallet.ru,phishing
https://github.com/home,legitimate
https://youtube.com/support,legitimate
https://wikipedia.org/login,legitimate
http://update-security-wallet.club,phishing
http://confirm-gift-signin.live,phishing
http://banking-update-verify.xyz,phishing
https://twitter.com/profile,legitimate
https://instagram.com/about,legitimate
https://microsoft.com/about,legitimate
https://stackoverflow.com/support,legitimate
http://confirm-security.tk,phishing
http://banking-winner.shop,phishing
https://stackoverflow.com/support,legitimate
https://instagram.com/products,legitimate
http://verify-banking-now.tk,phishing
http://confirm-winner-signin.live,phishing
https://linkedin.com/dashboard,legitimate
http://banking-confirm-verify.shop,phishing
http://winner-login-security.xyz,phishing
https://github.com/about,legitimate
https://flipkart.com/home,legitimate
http://confirm-secure-signin.live,phishing
http://banking-signin-verify.club,phishing
http://verify-paypal-now.club,phishing
https://www.google.com,legitimate
http://verify-verify-now.live,phishing
https://facebook.com/login,legitimate
https://youtube.com/products,legitimate
http://free-security-gift.top,phishing
https://flipkart.com/home,legitimate
http://confirm-login-signin.live,phishing
https://www.netflix.com,legitimate
https://amazon.com,legitimate
http://confirm-banking-signin.top,phishing
https://google.com/support,legitimate
https://openai.com/support,legitimate
https://www.facebook.com,legitimate
http://update-security-wallet.club,phishing
https://apple.com/profile,legitimate
http://confirm-update-signin.live,phishing
https://amazon.com/about,legitimate
https://microsoft.com,legitimate
http://banking-login-verify.live,phishing
https://microsoft.com,legitimate
http://verify-signin-now.ru,phishing
http://secure-bonus-account.info,phishing
http://update-confirm-wallet.tk,phishing
http://secure-login-security.shop,phishing
https://facebook.com,legitimate
http://wallet-bonus.shop,phishing
http://update-secure-wallet.top,phishing
http://secure-login-account.top,phishing
http://update-bonus.info,phishing
http://update-wallet-wallet.shop,phishing
http://secure-verify-account.club,phishing
http://secure-banking-account.shop,phishing
http://login-login.ru,phishing
https://amazon.com/home,legitimate
http://secure-signin-account.top,phishing
https://linkedin.com/about,legitimate
https://amazon.com/dashboard,legitimate
https://amazon.com/products,legitimate
https://linkedin.com/dashboard,legitimate
http://update-secure-wallet.top,phishing
http://update-gift-wallet.xyz,phishing
https://apple.com/profile,legitimate
http://security-bonus.tk,phishing
http://verify-paypal-now.top,phishing
http://banking-bonus.club,phishing
http://secure-login-security.xyz,phishing
http://secure-account-account.club,phishing
https://www.github.com,legitimate
http://confirm-verify-signin.shop,phishing
http://confirm-signin-signin.top,phishing
http://banking-signin-verify.ru,phishing
http://confirm-verify-signin.info,phishing
https://apple.com/profile,legitimate
http://verify-banking-now.club,phishing
http://secure-verify-account.tk,phishing
https://github.com/products,legitimate
https://facebook.com/dashboard,legitimate
http://update-bonus-wallet.tk,phishing
http://secure-login.info,phishing
http://banking-confirm-verify.live,phishing
http://banking-account-verify.info,phishing
https://stackoverflow.com/support,legitimate
http://verify-wallet-now.ru,phishing
https://facebook.com/profile,legitimate
http://secure-wallet-account.tk,phishing
http://update-secure.tk,phishing
http://verify-security-now.ru,phishing
http://banking-secure-verify.live,phishing
https://microsoft.com/about,legitimate
http://banking-confirm-verify.info,phishing
http://wallet-login-security.club,phishing
https://netflix.com/products,legitimate
https://twitter.com,legitimate
https://microsoft.com/support,legitimate
https://instagram.com/home,legitimate
http://confirm-gift-signin.shop,phishing
http://secure-gift-account.live,phishing
https://facebook.com/home,legitimate
https://openai.com/home,legitimate
https://instagram.com/profile,legitimate
https://github.com/products,legitimate
https://google.com,legitimate
http://update-account-wallet.club,phishing
http://paypal-gift.club,phishing
https://youtube.com/products,legitimate
https://wikipedia.org/profile,legitimate
http://gift-login-security.shop,phishing
http://login-login-security.tk,phishing
https://openai.com/products,legitimate
http://free-confirm-gift.tk,phishing
https://youtube.com,legitimate
http://signin-login-security.shop,phishing
https://stackoverflow.com,legitimate
http://verify-update-now.tk,phishing
http://free-banking-gift.info,phishing
https://stackoverflow.com/home,legitimate
http://free-banking-gift.top,phishing
http://verify-verify-now.tk,phishing
http://secure-wallet-account.top,phishing
https://openai.com/dashboard,legitimate
http://free-account-gift.tk,phishing
https://youtube.com/login,legitimate
https://wikipedia.org/products,legitimate
https://amazon.com/about,legitimate
http://bonus-login-security.club,phishing
http://update-security-wallet.ru,phishing
http://confirm-signin-signin.xyz,phishing
http://banking-security-verify.live,phishing
http://free-signin-gift.ru,phishing
https://youtube.com/about,legitimate
http://verify-login-now.xyz,phishing
https://flipkart.com/profile,legitimate
https://github.com/home,legitimate
https://netflix.com/profile,legitimate
https://microsoft.com,legitimate
http://update-winner-wallet.live,phishing
https://youtube.com/profile,legitimate
https://instagram.com/support,legitimate
https://openai.com/home,legitimate
https://netflix.com/home,legitimate
http://secure-verify-account.tk,phishing
https://www.netflix.com,legitimate
http://confirm-login-security.xyz,phishing
https://facebook.com/profile,legitimate
http://update-confirm-wallet.live,phishing
http://secure-update.shop,phishing
http://login-login-security.xyz,phishing
https://apple.com/home,legitimate
https://apple.com/products,legitimate
https://github.com,legitimate
https://flipkart.com/profile,legitimate
http://secure-free-account.info,phishing
https://github.com/login,legitimate
http://confirm-gift-signin.club,phishing
https://netflix.com/dashboard,legitimate
https://facebook.com/login,legitimate
https://amazon.com/login,legitimate
http://confirm-secure-signin.tk,phishing
http://free-gift-gift.tk,phishing
https://www.google.com,legitimate
http://update-account-wallet.ru,phishing
https://stackoverflow.com/profile,legitimate
https://twitter.com/login,legitimate
http://verify-update-now.ru,phishing
https://twitter.com/dashboard,legitimate
https://www.twitter.com,legitimate
https://wikipedia.org/dashboard,legitimate
http://banking-wallet-verify.top,phishing
https://github.com,legitimate
https://openai.com/about,legitimate
https://youtube.com/support,legitimate
https://microsoft.com/support,legitimate
http://verify-paypal-now.shop,phishing
https://www.twitter.com,legitimate
https://apple.com/login,legitimate
http://banking-confirm-verify.top,phishing
https://instagram.com/support,legitimate
http://paypal-login-security.top,phishing
https://amazon.com/about,legitimate
http://free-verify-gift.club,phishing
http://update-verify-wallet.live,phishing
http://signin-login-security.club,phishing
https://www.microsoft.com,legitimate
http://login-signin.club,phishing
http://account-login-security.live,phishing
https://netflix.com/products,legitimate
https://microsoft.com/support,legitimate
https://www.instagram.com,legitimate
https://stackoverflow.com/support,legitimate
https://www.netflix.com,legitimate
https://youtube.com/home,legitimate
https://www.github.com,legitimate
https://stackoverflow.com/profile,legitimate
http://paypal-login-security.top,phishing
http://free-login-security.shop,phishing
https://www.flipkart.com,legitimate
http://banking-login-security.info,phishing
https://wikipedia.org/support,legitimate
https://amazon.com/about,legitimate
http://secure-verify-account.club,phishing
https://google.com/home,legitimate
https://netflix.com/dashboard,legitimate
http://free-secure-gift.live,phishing
http://update-security-wallet.club,phishing
https://amazon.com/about,legitimate
http://banking-security-verify.xyz,phishing
https://wikipedia.org/support,legitimate
https://www.youtube.com,legitimate
https://linkedin.com/support,legitimate
http://update-signin-wallet.tk,phishing
https://github.com,legitimate
https://youtube.com/login,legitimate
http://confirm-gift.tk,phishing
http://free-security-gift.info,phishing
http://banking-security-verify.xyz,phishing
